Country/Region,Month,Year,Daily_Positive_Cases
Montenegro,5,2020,0.06
Montenegro,6,2020,7.47
Montenegro,7,2020,81.45
Montenegro,8,2020,56.84
Montenegro,9,2020,197.9
Montenegro,10,2020,244.16
Montenegro,11,2020,564.13
Montenegro,12,2020,418.77
Montenegro,1,2021,432.65
Montenegro,2,2021,506.25
Montenegro,3,2021,496.26
Montenegro,4,2021,205.7
Montenegro,5,2021,72.06
Montenegro,6,2021,20.97
Montenegro,7,2021,54.03
Montenegro,8,2021,434.13
Montenegro,9,2021,537.13
Montenegro,10,2021,413.39
Montenegro,11,2021,435.4
Montenegro,12,2021,408.32
Montenegro,1,2022,1604.55
Montenegro,2,2022,372.57
Montenegro,3,2022,93.39
Montenegro,4,2022,70.87
Montenegro,5,2022,64.35
Montenegro,6,2022,99.97
Montenegro,7,2022,617.0
Montenegro,8,2022,522.23
Montenegro,9,2022,154.8
Montenegro,10,2022,83.29
Montenegro,11,2022,31.83
Montenegro,12,2022,33.45
Montenegro,1,2023,51.58
Montenegro,2,2023,68.75
Montenegro,3,2023,58.67
Morocco,1,2020,0.0
Morocco,2,2020,0.0
Morocco,3,2020,19.9
Morocco,4,2020,126.87
Morocco,5,2020,109.16
Morocco,6,2020,157.53
Morocco,7,2020,380.29
Morocco,8,2020,1234.45
Morocco,9,2020,2035.43
Morocco,10,2020,3078.42
Morocco,11,2020,4575.07
Morocco,12,2020,2672.81
Morocco,1,2021,1031.1
Morocco,2,2021,446.32
Morocco,3,2021,401.39
Morocco,4,2021,505.07
Morocco,5,2021,257.0
Morocco,6,2021,404.83
Morocco,7,2021,2973.13
Morocco,8,2021,7658.71
Morocco,9,2021,2404.1
Morocco,10,2021,421.74
Morocco,11,2021,125.73
Morocco,12,2021,425.0
Morocco,1,2022,5471.74
Morocco,2,2022,1009.25
Morocco,3,2022,74.16
Morocco,4,2022,55.97
Morocco,5,2022,108.06
Morocco,6,2022,1620.2
Morocco,7,2022,1421.58
Morocco,8,2022,111.52
Morocco,9,2022,17.0
Morocco,10,2022,21.16
Morocco,11,2022,107.4
Morocco,12,2022,89.42
Morocco,1,2023,20.81
Morocco,2,2023,7.64
Morocco,3,2023,4.0
Mozambique,1,2020,0.0
Mozambique,2,2020,0.0
Mozambique,3,2020,0.26
Mozambique,4,2020,2.27
Mozambique,5,2020,5.74
Mozambique,6,2020,21.17
Mozambique,7,2020,31.45
Mozambique,8,2020,66.19
Mozambique,9,2020,160.4
Mozambique,10,2020,133.58
Mozambique,11,2020,94.4
Mozambique,12,2020,94.87
Mozambique,1,2021,645.55
Mozambique,2,2021,739.14
Mozambique,3,2021,265.45
Mozambique,4,2021,77.93
Mozambique,5,2021,28.32
Mozambique,6,2021,186.97
Mozambique,7,2021,1471.74
Mozambique,8,2021,783.48
Mozambique,9,2021,146.9
Mozambique,10,2021,18.35
Mozambique,11,2021,8.53
Mozambique,12,2021,1210.71
Mozambique,1,2022,1120.87
Mozambique,2,2022,43.57
Mozambique,3,2022,6.74
Mozambique,4,2022,4.27
Mozambique,5,2022,11.94
Mozambique,6,2022,72.17
Mozambique,7,2022,53.58
Mozambique,8,2022,16.0
Mozambique,9,2022,7.87
Mozambique,10,2022,5.26
Mozambique,11,2022,4.97
Mozambique,12,2022,11.16
Mozambique,1,2023,33.03
Mozambique,2,2023,39.43
Mozambique,3,2023,12.89
Namibia,1,2020,0.0
Namibia,2,2020,0.0
Namibia,3,2020,0.35
Namibia,4,2020,0.17
Namibia,5,2020,0.26
Namibia,6,2020,6.03
Namibia,7,2020,62.06
Namibia,8,2020,174.87
Namibia,9,2020,123.83
Namibia,10,2020,53.87
Namibia,11,2020,48.17
Namibia,12,2020,308.42
Namibia,1,2021,322.68
Namibia,2,2021,175.04
Namibia,3,2021,170.77
Namibia,4,2021,140.4
Namibia,5,2021,232.19
Namibia,6,2021,1145.6
Namibia,7,2021,935.65
Namibia,8,2021,197.55
Namibia,9,2021,84.77
Namibia,10,2021,43.16
Namibia,11,2021,8.67
Namibia,12,2021,606.03
Namibia,1,2022,255.65
Namibia,2,2022,47.36
Namibia,3,2022,13.58
Namibia,4,2022,33.43
Namibia,5,2022,248.84
Namibia,6,2022,93.87
Namibia,7,2022,2.39
Namibia,8,2022,0.0
Namibia,9,2022,0.0
Namibia,10,2022,21.13
Namibia,11,2022,1.27
Namibia,12,2022,11.26
Namibia,1,2023,14.39
Namibia,2,2023,14.82
Namibia,3,2023,0.0
Nauru,1,2020,0.0
Nauru,2,2020,0.0
Nauru,3,2020,0.0
Nauru,4,2020,0.0
Nauru,5,2020,0.0
Nauru,6,2020,0.0
Nauru,7,2020,0.0
Nauru,8,2020,0.0
Nauru,9,2020,0.0
Nauru,10,2020,0.0
Nauru,11,2020,0.0
Nauru,12,2020,0.0
Nauru,1,2021,0.0
Nauru,2,2021,0.0
Nauru,3,2021,0.0
Nauru,4,2021,0.0
Nauru,5,2021,0.0
Nauru,6,2021,0.0
Nauru,7,2021,0.0
Nauru,8,2021,0.0
Nauru,9,2021,0.0
Nauru,10,2021,0.0
Nauru,11,2021,0.0
Nauru,12,2021,0.0
Nauru,1,2022,0.0
Nauru,2,2022,0.0
Nauru,3,2022,0.0
Nauru,4,2022,0.1
Nauru,5,2022,0.0
Nauru,6,2022,113.03
Nauru,7,2022,32.68
Nauru,8,2022,6.55
Nauru,9,2022,0.03
Nauru,10,2022,0.0
Nauru,11,2022,0.33
Nauru,12,2022,0.0
Nauru,1,2023,0.0
Nauru,2,2023,22.36
Nauru,3,2023,0.0
Nepal,1,2020,0.1
Nepal,2,2020,0.0
Nepal,3,2020,0.13
Nepal,4,2020,1.73
Nepal,5,2020,48.87
Nepal,6,2020,399.73
Nepal,7,2020,200.23
Nepal,8,2020,635.13
Nepal,9,2020,1278.57
Nepal,10,2020,2997.61
Nepal,11,2020,2090.3
Nepal,12,2020,875.52
Nepal,1,2021,334.39
Nepal,2,2021,113.71
Nepal,3,2021,102.13
Nepal,4,2021,1529.27
Nepal,5,2021,7681.13
Nepal,6,2021,2583.43
Nepal,7,2021,1825.29
Nepal,8,2021,2169.61
Nepal,9,2021,1080.47
Nepal,10,2021,564.81
Nepal,11,2021,293.2
Nepal,12,2021,227.9
Nepal,1,2022,4047.81
Nepal,2,2022,823.96
Nepal,3,2022,46.52
Nepal,4,2022,12.8
Nepal,5,2022,10.65
Nepal,6,2022,18.47
Nepal,7,2022,222.65
Nepal,8,2022,346.77
Nepal,9,2022,79.87
Nepal,10,2022,26.26
Nepal,11,2022,11.1
Nepal,12,2022,3.58
Nepal,1,2023,3.23
Nepal,2,2023,1.61
Nepal,3,2023,1.0
Netherlands,1,2020,0.0
Netherlands,2,2020,0.34
Netherlands,3,2020,441.16
Netherlands,4,2020,876.7
Netherlands,5,2020,218.1
Netherlands,6,2020,126.57
Netherlands,7,2020,144.39
Netherlands,8,2020,602.35
Netherlands,9,2020,1851.53
Netherlands,10,2020,7647.84
Netherlands,11,2020,5655.07
Netherlands,12,2020,9051.29
Netherlands,1,2021,5764.45
Netherlands,2,2021,4002.25
Netherlands,3,2021,6235.71
Netherlands,4,2021,7603.17
Netherlands,5,2021,4849.55
Netherlands,6,2021,1150.27
Netherlands,7,2021,5937.9
Netherlands,8,2021,2632.9
Netherlands,9,2021,2129.17
Netherlands,10,2021,4404.58
Netherlands,11,2021,17442.93
Netherlands,12,2021,15991.35
Netherlands,1,2022,46000.39
Netherlands,2,2022,65238.61
Netherlands,3,2022,48401.81
Netherlands,4,2022,6458.1
Netherlands,5,2022,1342.42
Netherlands,6,2022,3437.3
Netherlands,7,2022,4825.48
Netherlands,8,2022,1822.1
Netherlands,9,2022,1496.0
Netherlands,10,2022,2658.06
Netherlands,11,2022,1027.33
Netherlands,12,2022,884.68
Netherlands,1,2023,430.81
Netherlands,2,2023,493.43
Netherlands,3,2023,426.11
New Zealand,1,2020,0.0
New Zealand,2,2020,0.03
New Zealand,3,2020,20.84
New Zealand,4,2020,27.73
New Zealand,5,2020,0.81
New Zealand,6,2020,0.8
New Zealand,7,2020,1.1
New Zealand,8,2020,6.13
New Zealand,9,2020,3.2
New Zealand,10,2020,3.58
New Zealand,11,2020,3.33
New Zealand,12,2020,3.32
New Zealand,1,2021,4.61
New Zealand,2,2021,2.61
New Zealand,3,2021,3.97
New Zealand,4,2021,3.73
New Zealand,5,2021,1.97
New Zealand,6,2021,2.3
New Zealand,7,2021,4.23
New Zealand,8,2021,22.45
New Zealand,9,2021,24.07
New Zealand,10,2021,74.29
New Zealand,11,2021,170.97
New Zealand,12,2021,77.29
New Zealand,1,2022,80.71
New Zealand,2,2022,3650.0
New Zealand,3,2022,17931.71
New Zealand,4,2022,8901.03
New Zealand,5,2022,7573.0
New Zealand,6,2022,5836.2
New Zealand,7,2022,8916.77
New Zealand,8,2022,3915.26
New Zealand,9,2022,1218.9
New Zealand,10,2022,2329.61
New Zealand,11,2022,3115.97
New Zealand,12,2022,4825.87
New Zealand,1,2023,2866.16
New Zealand,2,2023,1234.46
New Zealand,3,2023,1272.67
Nicaragua,1,2020,0.0
Nicaragua,2,2020,0.0
Nicaragua,3,2020,0.13
Nicaragua,4,2020,0.3
Nicaragua,5,2020,28.13
Nicaragua,6,2020,37.63
Nicaragua,7,2020,34.39
Nicaragua,8,2020,18.68
Nicaragua,9,2020,16.23
Nicaragua,10,2020,8.97
Nicaragua,11,2020,6.83
Nicaragua,12,2020,6.45
Nicaragua,1,2021,5.26
Nicaragua,2,2021,5.36
Nicaragua,3,2021,5.94
Nicaragua,4,2021,5.73
Nicaragua,5,2021,10.81
Nicaragua,6,2021,25.7
Nicaragua,7,2021,31.87
Nicaragua,8,2021,41.13
Nicaragua,9,2021,80.2
Nicaragua,10,2021,51.39
Nicaragua,11,2021,15.47
Nicaragua,12,2021,7.52
Nicaragua,1,2022,3.81
Nicaragua,2,2022,9.89
Nicaragua,3,2022,10.03
Nicaragua,4,2022,4.2
Nicaragua,5,2022,3.65
Nicaragua,6,2022,6.07
Nicaragua,7,2022,3.77
Nicaragua,8,2022,4.0
Nicaragua,9,2022,4.63
Nicaragua,10,2022,3.1
Nicaragua,11,2022,2.8
Nicaragua,12,2022,3.71
Nicaragua,1,2023,6.58
Nicaragua,2,2023,2.07
Nicaragua,3,2023,3.11
Niger,1,2020,0.0
Niger,2,2020,0.0
Niger,3,2020,0.87
Niger,4,2020,23.07
Niger,5,2020,7.71
Niger,6,2020,3.9
Niger,7,2020,1.97
Niger,8,2020,1.29
Niger,9,2020,0.7
Niger,10,2020,0.74
Niger,11,2020,10.93
Niger,12,2020,57.26
Niger,1,2021,38.52
Niger,2,2021,7.96
Niger,3,2021,8.42
Niger,4,2021,7.57
Niger,5,2021,5.87
Niger,6,2021,2.63
Niger,7,2021,4.32
Niger,8,2021,7.29
Niger,9,2021,5.3
Niger,10,2021,11.55
Niger,11,2021,21.37
Niger,12,2021,12.84
Niger,1,2022,40.23
Niger,2,2022,3.64
Niger,3,2022,1.52
Niger,4,2022,4.67
Niger,5,2022,2.9
Niger,6,2022,0.0
Niger,7,2022,2.35
Niger,8,2022,7.32
Niger,9,2022,2.47
Niger,10,2022,0.65
Niger,11,2022,0.3
Niger,12,2022,1.26
Niger,1,2023,1.13
Niger,2,2023,0.0
Niger,3,2023,0.0
Nigeria,1,2020,0.0
Nigeria,2,2020,0.03
Nigeria,3,2020,4.32
Nigeria,4,2020,59.9
Nigeria,5,2020,265.48
Nigeria,6,2020,517.73
Nigeria,7,2020,563.13
Nigeria,8,2020,350.23
Nigeria,9,2020,161.33
Nigeria,10,2020,129.19
Nigeria,11,2020,156.8
Nigeria,12,2020,646.77
Nigeria,1,2021,1407.58
Nigeria,2,2021,871.96
Nigeria,3,2021,233.35
Nigeria,4,2021,73.97
Nigeria,5,2021,45.42
Nigeria,6,2021,36.67
Nigeria,7,2021,202.9
Nigeria,8,2021,597.52
Nigeria,9,2021,444.93
Nigeria,10,2021,199.42
Nigeria,11,2021,75.23
Nigeria,12,2021,880.48
Nigeria,1,2022,376.39
Nigeria,2,2022,49.25
Nigeria,3,2022,27.58
Nigeria,4,2022,10.03
Nigeria,5,2022,10.06
Nigeria,6,2022,42.07
Nigeria,7,2022,118.94
Nigeria,8,2022,82.23
Nigeria,9,2022,61.87
Nigeria,10,2022,24.39
Nigeria,11,2022,4.83
Nigeria,12,2022,3.16
Nigeria,1,2023,2.65
Nigeria,2,2023,4.64
Nigeria,3,2023,0.56
North Macedonia,1,2020,0.0
North Macedonia,2,2020,0.03
North Macedonia,3,2020,10.58
North Macedonia,4,2020,37.87
North Macedonia,5,2020,24.55
North Macedonia,6,2020,136.93
North Macedonia,7,2020,142.58
North Macedonia,8,2020,115.71
North Macedonia,9,2020,121.2
North Macedonia,10,2020,438.55
North Macedonia,11,2020,1010.2
North Macedonia,12,2020,691.97
North Macedonia,1,2021,302.06
North Macedonia,2,2021,360.5
North Macedonia,3,2021,878.55
North Macedonia,4,2021,744.83
North Macedonia,5,2021,93.71
North Macedonia,6,2021,13.73
North Macedonia,7,2021,22.45
North Macedonia,8,2021,648.84
North Macedonia,9,2021,497.13
North Macedonia,10,2021,359.48
North Macedonia,11,2021,434.43
North Macedonia,12,2021,305.29
North Macedonia,1,2022,1414.58
North Macedonia,2,2022,1012.89
North Macedonia,3,2022,281.19
North Macedonia,4,2022,119.73
North Macedonia,5,2022,76.29
North Macedonia,6,2022,69.4
North Macedonia,7,2022,419.06
North Macedonia,8,2022,430.06
North Macedonia,9,2022,87.33
North Macedonia,10,2022,38.23
North Macedonia,11,2022,18.8
North Macedonia,12,2022,28.81
North Macedonia,1,2023,26.61
North Macedonia,2,2023,15.14
North Macedonia,3,2023,0.0
Norway,1,2020,0.0
Norway,2,2020,0.52
Norway,3,2020,149.23
Norway,4,2020,103.23
Norway,5,2020,22.65
Norway,6,2020,14.63
Norway,7,2020,11.65
Norway,8,2020,49.74
Norway,9,2020,108.17
Norway,10,2020,203.35
Norway,11,2020,527.3
Norway,12,2020,432.81
Norway,1,2021,432.23
Norway,2,2021,287.14
Norway,3,2021,808.81
Norway,4,2021,563.03
Norway,5,2021,391.81
Norway,6,2021,206.67
Norway,7,2021,203.58
Norway,8,2021,727.32
Norway,9,2021,975.23
Norway,10,2021,575.77
Norway,11,2021,2018.77
Norway,12,2021,4077.94
Norway,1,2022,12477.1
Norway,2,2022,16468.25
Norway,3,2022,5283.87
Norway,4,2022,668.43
Norway,5,2022,246.06
Norway,6,2022,454.3
Norway,7,2022,275.03
Norway,8,2022,139.71
Norway,9,2022,76.03
Norway,10,2022,81.87
Norway,11,2022,137.17
Norway,12,2022,194.06
Norway,1,2023,89.65
Norway,2,2023,42.0
Norway,3,2023,52.67
Oman,1,2020,0.0
Oman,2,2020,0.21
Oman,3,2020,6.0
Oman,4,2020,71.87
Oman,5,2020,293.19
Oman,6,2020,954.43
Oman,7,2020,1260.94
Oman,8,2020,211.71
Oman,9,2020,428.77
Oman,10,2020,511.26
Oman,11,2020,308.83
Oman,12,2020,166.71
Oman,1,2021,176.1
Oman,2,2021,256.07
Oman,3,2021,571.68
Oman,4,2021,1134.5
Oman,5,2021,773.26
Oman,6,2021,1710.7
Oman,7,2021,881.03
Oman,8,2021,207.84
Oman,9,2021,48.97
Oman,10,2021,16.84
Oman,11,2021,8.77
Oman,12,2021,30.16
Oman,1,2022,1077.13
Oman,2,2022,1548.71
Oman,3,2022,196.74
Oman,4,2022,26.1
Oman,5,2022,11.19
Oman,6,2022,25.7
Oman,7,2022,177.19
Oman,8,2022,68.03
Oman,9,2022,19.27
Oman,10,2022,11.32
Oman,11,2022,11.47
Oman,12,2022,1.13
Oman,1,2023,9.52
Oman,2,2023,0.0
Oman,3,2023,0.0
Pakistan,1,2020,0.0
Pakistan,2,2020,0.14
Pakistan,3,2020,68.19
Pakistan,4,2020,533.2
Pakistan,5,2020,1753.1
Pakistan,6,2020,4700.33
Pakistan,7,2020,2091.45
Pakistan,8,2020,565.94
Pakistan,9,2020,565.23
Pakistan,10,2020,682.71
Pakistan,11,2020,2217.07
Pakistan,12,2020,2635.35
Pakistan,1,2021,2072.58
Pakistan,2,2021,1247.75
Pakistan,3,2021,2953.74
Pakistan,4,2021,5086.27
Pakistan,5,2021,3138.87
Pakistan,6,2021,1186.13
Pakistan,7,2021,2465.45
Pakistan,8,2021,4156.48
Pakistan,9,2021,2761.67
Pakistan,10,2021,871.68
Pakistan,11,2021,389.8
Pakistan,12,2021,344.48
Pakistan,1,2022,4336.55
Pakistan,2,2022,2851.96
Pakistan,3,2022,475.87
Pakistan,4,2022,99.43
Pakistan,5,2022,80.55
Pakistan,6,2022,200.87
Pakistan,7,2022,584.26
Pakistan,8,2022,467.26
Pakistan,9,2022,117.4
Pakistan,10,2022,48.26
Pakistan,11,2022,37.7
Pakistan,12,2022,17.65
Pakistan,1,2023,17.42
Pakistan,2,2023,24.5
Pakistan,3,2023,45.89
Palau,1,2020,0.0
Palau,2,2020,0.0
Palau,3,2020,0.0
Palau,4,2020,0.0
Palau,5,2020,0.0
Palau,6,2020,0.0
Palau,7,2020,0.0
Palau,8,2020,0.0
Palau,9,2020,0.0
Palau,10,2020,0.0
Palau,11,2020,0.0
Palau,12,2020,0.0
Palau,1,2021,0.0
Palau,2,2021,0.0
Palau,3,2021,0.0
Palau,4,2021,0.0
Palau,5,2021,0.0
Palau,6,2021,0.0
Palau,7,2021,0.0
Palau,8,2021,0.06
Palau,9,2021,0.1
Palau,10,2021,0.1
Palau,11,2021,0.0
Palau,12,2021,0.06
Palau,1,2022,52.35
Palau,2,2022,76.71
Palau,3,2022,7.84
Palau,4,2022,19.53
Palau,5,2022,14.68
Palau,6,2022,5.17
Palau,7,2022,2.84
Palau,8,2022,1.29
Palau,9,2022,3.73
Palau,10,2022,1.71
Palau,11,2022,9.07
Palau,12,2022,6.0
Palau,1,2023,0.48
Palau,2,2023,0.07
Palau,3,2023,0.33
Panama,1,2020,0.0
Panama,2,2020,0.0
Panama,3,2020,38.1
Panama,4,2020,178.37
Panama,5,2020,223.58
Panama,6,2020,669.57
Panama,7,2020,1022.77
Panama,8,2020,894.39
Panama,9,2020,653.77
Panama,10,2020,677.52
Panama,11,2020,1073.6
Panama,12,2020,2612.39
Panama,1,2021,2373.84
Panama,2,2021,733.43
Panama,3,2021,456.0
Panama,4,2021,317.5
Panama,5,2021,436.16
Panama,6,2021,856.03
Panama,7,2021,1028.29
Panama,8,2021,704.26
Panama,9,2021,320.87
Panama,10,2021,179.06
Panama,11,2021,169.27
Panama,12,2021,586.39
Panama,1,2022,6490.45
Panama,2,2022,2084.79
Panama,3,2022,291.55
Panama,4,2022,396.13
Panama,5,2022,2640.26
Panama,6,2022,2103.2
Panama,7,2022,874.48
Panama,8,2022,958.32
Panama,9,2022,289.5
Panama,10,2022,114.42
Panama,11,2022,391.6
Panama,12,2022,697.32
Panama,1,2023,191.06
Panama,2,2023,56.14
Panama,3,2023,50.89
Papua New Guinea,1,2020,0.0
Papua New Guinea,2,2020,0.0
Papua New Guinea,3,2020,0.03
Papua New Guinea,4,2020,0.23
Papua New Guinea,5,2020,0.0
Papua New Guinea,6,2020,0.1
Papua New Guinea,7,2020,1.97
Papua New Guinea,8,2020,12.48
Papua New Guinea,9,2020,2.5
Papua New Guinea,10,2020,1.77
Papua New Guinea,11,2020,2.23
Papua New Guinea,12,2020,4.0
Papua New Guinea,1,2021,2.29
Papua New Guinea,2,2021,15.14
Papua New Guinea,3,2021,152.13
Papua New Guinea,4,2021,166.87
Papua New Guinea,5,2021,158.48
Papua New Guinea,6,2021,39.6
Papua New Guinea,7,2021,19.97
Papua New Guinea,8,2021,3.9
Papua New Guinea,9,2021,79.43
Papua New Guinea,10,2021,306.26
Papua New Guinea,11,2021,182.13
Papua New Guinea,12,2021,31.58
Papua New Guinea,1,2022,22.84
Papua New Guinea,2,2022,158.0
Papua New Guinea,3,2022,61.71
Papua New Guinea,4,2022,20.47
Papua New Guinea,5,2022,21.42
Papua New Guinea,6,2022,7.87
Papua New Guinea,7,2022,2.16
Papua New Guinea,8,2022,3.1
Papua New Guinea,9,2022,3.9
Papua New Guinea,10,2022,15.1
Papua New Guinea,11,2022,22.7
Papua New Guinea,12,2022,16.68
Papua New Guinea,1,2023,2.81
Papua New Guinea,2,2023,1.5
Papua New Guinea,3,2023,3.67
Paraguay,1,2020,0.0
Paraguay,2,2020,0.0
Paraguay,3,2020,2.23
Paraguay,4,2020,6.57
Paraguay,5,2020,23.23
Paraguay,6,2020,41.17
Paraguay,7,2020,100.55
Paraguay,8,2020,397.55
Paraguay,9,2020,769.87
Paraguay,10,2020,723.45
Paraguay,11,2020,641.3
Paraguay,12,2020,822.84
Paraguay,1,2021,815.97
Paraguay,2,2021,937.39
Paraguay,3,2021,1780.42
Paraguay,4,2021,2147.0
Paraguay,5,2021,2461.52
Paraguay,6,2021,2263.27
Paraguay,7,2021,938.9
Paraguay,8,2021,198.06
Paraguay,9,2021,47.97
Paraguay,10,2021,33.52
Paraguay,11,2021,68.4
Paraguay,12,2021,98.16
Paraguay,1,2022,3792.29
Paraguay,2,2022,2059.25
Paraguay,3,2022,213.84
Paraguay,4,2022,50.17
Paraguay,5,2022,38.9
Paraguay,6,2022,162.37
Paraguay,7,2022,1663.77
Paraguay,8,2022,259.77
Paraguay,9,2022,46.03
Paraguay,10,2022,45.55
Paraguay,11,2022,6.97
Paraguay,12,2022,2388.74
Paraguay,1,2023,452.94
Paraguay,2,2023,73.96
Paraguay,3,2023,8.22
Peru,1,2020,0.0
Peru,2,2020,0.0
Peru,3,2020,34.35
Peru,4,2020,1197.03
Peru,5,2020,4112.9
Peru,6,2020,4024.57
Peru,7,2020,3944.48
Peru,8,2020,7731.42
Peru,9,2020,5486.73
Peru,10,2020,2852.0
Peru,11,2020,2078.33
Peru,12,2020,1697.0
Peru,1,2021,3971.03
Peru,2,2021,6629.43
Peru,3,2021,7256.26
Peru,4,2021,8354.6
Peru,5,2021,5033.03
Peru,6,2021,3219.87
Peru,7,2021,1913.81
Peru,8,2021,1232.19
Peru,9,2021,857.13
Peru,10,2021,854.55
Peru,11,2021,1151.83
Peru,12,2021,1950.97
Peru,1,2022,30409.9
Peru,2,2022,9918.64
Peru,3,2022,963.39
Peru,4,2022,604.27
Peru,5,2022,506.68
Peru,6,2022,1528.07
Peru,7,2022,9131.23
Peru,8,2022,6258.19
Peru,9,2022,1351.4
Peru,10,2022,403.48
Peru,11,2022,3181.97
Peru,12,2022,6653.55
Peru,1,2023,730.55
Peru,2,2023,169.43
Peru,3,2023,168.78
Philippines,1,2020,0.1
Philippines,2,2020,0.07
Philippines,3,2020,67.13
Philippines,4,2020,213.47
Philippines,5,2020,309.61
Philippines,6,2020,647.6
Philippines,7,2020,1801.29
Philippines,8,2020,4111.77
Philippines,9,2020,3029.17
Philippines,10,2020,2226.94
Philippines,11,2020,1696.7
Philippines,12,2020,1368.84
Philippines,1,2021,1663.03
Philippines,2,2021,1811.93
Philippines,3,2021,5514.06
Philippines,4,2021,9672.4
Philippines,5,2021,6220.68
Philippines,6,2021,6075.27
Philippines,7,2021,5690.52
Philippines,8,2021,12932.0
Philippines,9,2021,18670.3
Philippines,10,2021,7655.16
Philippines,11,2021,1515.27
Philippines,12,2021,362.74
Philippines,1,2022,23103.97
Philippines,2,2022,3635.54
Philippines,3,2022,524.13
Philippines,4,2022,246.6
Philippines,5,2022,159.29
Philippines,6,2022,460.87
Philippines,7,2022,2329.68
Philippines,8,2022,3342.0
Philippines,9,2022,2260.37
Philippines,10,2022,1820.16
Philippines,11,2022,1060.4
Philippines,12,2022,908.58
Philippines,1,2023,283.0
Philippines,2,2023,110.39
Philippines,3,2023,127.22
Poland,1,2020,0.0
Poland,2,2020,0.0
Poland,3,2020,74.55
Poland,4,2020,352.2
Poland,5,2020,351.9
Poland,6,2020,353.57
Poland,7,2020,364.35
Poland,8,2020,699.48
Poland,9,2020,804.73
Poland,10,2020,8748.94
Poland,11,2020,20936.0
Poland,12,2020,9808.61
Poland,1,2021,7048.61
Poland,2,2021,6914.32
Poland,3,2021,19830.03
Poland,4,2021,15680.83
Poland,5,2021,2585.19
Poland,6,2021,254.3
Poland,7,2021,97.65
Poland,8,2021,184.87
Poland,9,2021,613.37
Poland,10,2021,3812.13
Poland,11,2021,17160.47
Poland,12,2021,18327.55
Poland,1,2022,25094.81
Poland,2,2022,27889.29
Poland,3,2022,9544.42
Poland,4,2022,1119.43
Poland,5,2022,357.1
Poland,6,2022,246.93
Poland,7,2022,1763.65
Poland,8,2022,3458.71
Poland,9,2022,3889.1
Poland,10,2022,1512.16
Poland,11,2022,410.67
Poland,12,2022,507.23
Poland,1,2023,352.0
Poland,2,2023,1431.75
Poland,3,2023,2831.11
Portugal,1,2020,0.0
Portugal,2,2020,0.0
Portugal,3,2020,240.1
Portugal,4,2020,586.73
Portugal,5,2020,240.48
Portugal,6,2020,321.37
Portugal,7,2020,288.1
Portugal,8,2020,223.87
Portugal,9,2020,584.33
Portugal,10,2020,2120.55
Portugal,11,2020,5226.07
Portugal,12,2020,3729.58
Portugal,1,2021,9898.0
Portugal,2,2021,3001.64
Portugal,3,2021,553.55
Portugal,4,2021,492.37
Portugal,5,2021,406.45
Portugal,6,2021,1015.47
Portugal,7,2021,2873.35
Portugal,8,2021,2235.35
Portugal,9,2021,1045.07
Portugal,10,2021,689.42
Portugal,11,2021,1886.6
Portugal,12,2021,7819.26
Portugal,1,2022,41920.03
Portugal,2,2022,24729.82
Portugal,3,2022,11526.35
Portugal,4,2022,9625.5
Portugal,5,2022,21139.81
Portugal,6,2022,16273.93
Portugal,7,2022,5463.74
Portugal,8,2022,2565.42
Portugal,9,2022,2446.67
Portugal,10,2022,877.13
Portugal,11,2022,717.8
Portugal,12,2022,380.42
Portugal,1,2023,317.71
Portugal,2,2023,100.04
Portugal,3,2023,418.33
Qatar,1,2020,0.0
Qatar,2,2020,0.03
Qatar,3,2020,25.16
Qatar,4,2020,420.93
Qatar,5,2020,1403.26
Qatar,6,2020,1305.93
Qatar,7,2020,471.19
Qatar,8,2020,260.74
Qatar,9,2020,232.73
Qatar,10,2020,219.23
Qatar,11,2020,209.23
Qatar,12,2020,161.32
Qatar,1,2021,241.97
Qatar,2,2021,440.32
Qatar,3,2021,525.81
Qatar,4,2021,856.27
Qatar,5,2021,380.84
Qatar,6,2021,153.77
Qatar,7,2021,134.45
Qatar,8,2021,209.84
Qatar,9,2021,129.97
Qatar,10,2021,84.0
Qatar,11,2021,140.0
Qatar,12,2021,228.42
Qatar,1,2022,2858.68
Qatar,2,2022,636.96
Qatar,3,2022,143.0
Qatar,4,2022,106.23
Qatar,5,2022,135.03
Qatar,6,2022,461.57
Qatar,7,2022,839.39
Qatar,8,2022,669.03
Qatar,9,2022,725.73
Qatar,10,2022,583.84
Qatar,11,2022,319.37
Qatar,12,2022,341.29
Qatar,1,2023,98.52
Qatar,2,2023,56.21
Qatar,3,2023,114.89
Romania,1,2020,0.0
Romania,2,2020,0.1
Romania,3,2020,72.32
Romania,4,2020,333.17
Romania,5,2020,226.35
Romania,6,2020,257.1
Romania,7,2020,771.48
Romania,8,2020,1182.39
Romania,9,2020,1334.4
Romania,10,2020,3669.9
Romania,11,2020,7800.77
Romania,12,2020,5061.32
Romania,1,2021,3112.26
Romania,2,2021,2616.11
Romania,3,2021,4864.81
Romania,4,2021,3415.4
Romania,5,2021,724.9
Romania,6,2021,101.83
Romania,7,2021,77.32
Romania,8,2021,502.45
Romania,9,2021,4496.77
Romania,10,2021,13366.55
Romania,11,2021,4387.87
Romania,12,2021,942.71
Romania,1,2022,13149.48
Romania,2,2022,18462.82
Romania,3,2022,3873.74
Romania,4,2022,1343.53
Romania,5,2022,494.16
Romania,6,2022,342.2
